Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
KILKAFDVKRZHIX-YADHBBJMNA-N,CHEMBL607331,24318,A,5.13,chembl20,58293,10116,DRD2,1171,[C@@H]1(CCCC[C@H]1N(C)C(CC2=CC=C3C=CC=CC3=C2)=O)N4CCCC4
KIOLUKGHLOUGFU-SFTDATJTNA-N,CHEMBL3233406,24318,A,7.37,chembl20,1339946,10116,DRD2,1171,C1=CC2=C3C(=C1)[C@H]4[C@@H](N3CCN2C)CCN(C4)CCCC(C=5C=CC=CC5)=O
KIRKSXHWZHQUBF-GGVLAMMENA-N,90643702,1813,A,6.20551,pubchem,1143583,9606,DRD2,1171,ClC1=CC=C([C@H]2[C@H](N(CCC3(O)CC(NC(=O)C4=CC=5C(C=C4)=CC=CC5)C3)CCC)C2)C=C1
KIRKSXHWZHQUBF-PUAZDHIGNA-N,CHEMBL3265063,1813,A,6.18,chembl20,1347653,9606,DRD2,1171,C1=C(C=CC(=C1)C2C(C2)N(CCC)CC[C@]3(C[C@@H](C3)NC(C4=CC=5C(C=C4)=CC=CC5)=O)O)Cl
KIRKSXHWZHQUBF-VJSLDGLSNA-N,90643701,1813,A,6.17587,pubchem,1143583,9606,DRD2,1171,ClC1=CC=C(C2C(N(CCC3(O)CC(NC(=O)C4=CC=5C(C=C4)=CC=CC5)C3)CCC)C2)C=C1
KIRKSXHWZHQUBF-YQYZGVNSNA-N,CHEMBL3265067,1813,A,6.21,chembl20,1347653,9606,DRD2,1171,C1=C(C=CC(=C1)[C@H]2[C@@H](C2)N(CCC)CC[C@]3(C[C@@H](C3)NC(C4=CC=5C(C=C4)=CC=CC5)=O)O)Cl
KIUBZESBDHOHIW-UHFFFAOYNA-N,CHEMBL1258200,1813,A,7.99,chembl20,664672,9606,DRD2,1171,C1=CC2=CNC(=C2C(=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=CC(=CC5)F)F)O
KIWCIUSCRQIWET-UHFFFAOYNA-N,CHEMBL104273,1813,A,7.64,chembl20,62962,9606,DRD2,1171,N1(C(CC2CCN(CC2)CC=3C=C(F)C(=CC3)C)=O)C(CC4=C1C=CC=C4)C
KNLXBMUXNMBWBW-UHFFFAOYNA-N,CHEMBL313424,24318,A,5.64,chembl20,62077,10116,DRD2,1171,N1(C=C(C2CCN(CC2)CCN3C(OCC3)=O)C4=C1C=CC(C=5N=CN(N5)C)=C4)C6=CC=C(C=C6)F
KNONQRYHXGQZPG-OAHLLOKONA-N,CHEMBL104323,1813,A,5.59,chembl20,62961,9606,DRD2,1171,N1(C(CN2CCN(CC2)CC=3C(=CC(=C(C3)F)Cl)F)=O)[C@@H](CC4=C1C=CC=C4)C
KNPPDPMAXUBRQJ-ZCYQVOJMNA-N,CHEMBL456596,24318,A,6.66,chembl20,561954,10116,DRD2,1171,C1=CC2=C([C@H]3[C@H](CC2)N(CCN4CCN(CC4)C5=CC=CC=C5)CCC3)C=C1O
KNRRIHFTWQMRNB-UHFFFAOYNA-N,CHEMBL22892,1813,A,6.25,chembl20,60064,9606,DRD2,1171,C=1(C=CC(=CC1)OCCNCCCOC=2C=CC=CC2)O
KNVYAZTZZYKWBR-LNNLXFCONA-N,57383409,1813,A,6.95078,pubchem,1125899,9606,DRD2,1171,S1(=O)C2=C(N(CC)C(=O)C3=C1C=CC=C3)C=C(C=C2)C(=O)NCC4=CC(OC)=CC=C4
KNWVMRVOBAFFMH-HNNXBMFYNA-N,CHEMBL1235966,1813,A,6.67,chembl20,942281,9606,DRD2,1171,C=12C=C(C(=CC1CCN3[C@H]2CC=4C=CC(OC)=C(O)C4C3)OC)O
KNYXBOOAPFHWMJ-UHFFFAOYNA-N,CHEMBL254199,1813,A,7.61,chembl20,460308,9606,DRD2,1171,C1=CC=2CCC(CC2C=C1O)N(CCC=3SC=CC3)CCN4CCN(CC4)C5=CC=CC=C5
KERODJLVCVZLOA-UHFFFAOYNA-N,90644063,1813,A,5.73025,pubchem,1152404,9606,DRD2,1171,FC1=CC=C(CCCCN2CCN(CC2)C=3N=CC(=CC3)C)C=C1
KESPBTDDQDBERC-UHFFFAOYNA-N,CHEMBL211590,1813,A,7.06,chembl20,367036,9606,DRD2,1171,C=1C(=CN2C=C(N=C2C1I)CN3CCN(CC3)C4=CC=CC=C4OC)C
KEWSAZZCCKCVHI-UHFFFAOYNA-N,CHEMBL332593,24318,A,5.59,chembl20,62563,10116,DRD2,1171,C12=C(NC=3C1=CC=CC3)CC4N(C2CC4)CCOC5=CC=CC=C5
KFCVKULFYARZLT-UHFFFAOYNA-N,CHEMBL1079814,1813,A,6.0,chembl20,622007,9606,DRD2,1171,C1C2(C3=CC=C(C=C3C)C(F)(F)F)C(CN1CCCSC=4N(C)C(C5=C(N=CO5)C)=NN4)C2
KLTMOUQCSMUREL-UHFFFAOYNA-N,CHEMBL2336282,1813,A,6.24,chembl20,948572,9606,DRD2,1171,O=S(=O)(C=1C(=CC=CC1)N2CCN(CC2)CCC)C
KLUQJNMZPFJSGW-HXTKINSTNA-N,CHEMBL359002,1813,A,6.12,chembl20,59918,9606,DRD2,1171,N1(C=2C(OC)=CC=CC2)CCN(CC1)CCC(NC3CC=4C=CC=C(C4CC3)OC)=O
KLVUHGFKRXLSDU-RVLNTAOFNA-N,CHEMBL1907696,24318,A,6.69,chembl20,61432,10116,DRD2,1171,C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(OC)=CC=C1OC)O
KLWCGZRXATXKMS-UHFFFAOYNA-N,11638780,1813,A,5.00436,pubchem,266773,9606,DRD2,1171,ClC1=NN2C=C(N=C2C=C1)CN3CCN(CC3)C4=CC=C(F)C=C4
KLXKCCCIYMYATJ-UHFFFAOYNA-N,60167166,1813,A,5.63432,pubchem,663605,9606,DRD2,1171,ClC1=CC=C(N2CCN(CC2)CCCC=3SC=4C(N3)=CC=CC4)C=C1
KLYJLIQACDTALL-CJPXULGHNA-N,CHEMBL1806871,1813,A,5.66,chembl20,758558,9606,DRD2,1171,C=1C=C2CCN([C@H]3C2=C(C1)C4=C(C=CC=C4OC(NCC5=CC=CC=C5)=O)C3)CCC
KLYJLIQACDTALL-LBOYIXSDNA-N,CHEMBL1806870,1813,A,5.37,chembl20,758558,9606,DRD2,1171,C=1C=C2CCN(C3C2=C(C1)C4=C(C=CC=C4OC(NCC5=CC=CC=C5)=O)C3)CCC
KMCVLDJICNZCPD-WYUMXYHSNA-N,CHEMBL80206,24318,A,6.51,chembl20,61605,10116,DRD2,1171,C12=C(NN=C1)CCC(C2)N(CCCSC)CCC
KMCVLDJICNZCPD-YAQRNVERNA-N,44316485,24318,A,6.50864,pubchem,64458,10116,DRD2,1171,S(CCCN(C1CCC2=NNC=C2C1)CCC)C
KMEFMCVBQGTUCT-HRAATJIYNA-N,CHEMBL43514,24318,A,5.59,chembl20,61448,10116,DRD2,1171,C12=C(SC(=C1)C=3C=CC=CC3)CN[C@@H]4[C@@H]2C=5C(=CC(=C(C5)O)O)CC4
KPJZHOPZRAFDTN-YBSCGTCVNA-N,CHEMBL1065,1813,A,6.57,chembl20,774751,9606,DRD2,1171,C1=2C3=C4C(N(C)C=C4C[C@H]1N(C)C[C@@H](C2)C(N[C@H](CO)CC)=O)=CC=C3
KPLQQMQZQUMPCN-UHFFFAOYNA-N,25186023,24318,A,7.12494,pubchem,410332,10116,DRD2,1171,ClC1=C(N2CCN(CC2)CCCCCOC=3N=CC4=C(C3)C=CC=C4)C=CC=C1Cl
KPQVFXHERXUYEX-UHFFFAOYNA-N,CHEMBL67284,24318,A,7.52,chembl20,61301,10116,DRD2,1171,S1C=2C(C(N3CCN(CC3)C)=NC4=C1C=CC(=C4)Cl)=CC=CC2
KPSCTAUZOJQHBV-NZQKXSOJNA-N,CHEMBL1081686,1813,A,6.8,chembl20,622007,9606,DRD2,1171,C1[C@@]2([C@H](CN1CCCSC=3N(C)C(C=4C=CC=CC4)=NN3)C2)C5=CC=C(C=C5)C(F)(F)F
KPSYTMDZRNIFGA-UHFFFAOYNA-N,CHEMBL110843,24318,A,5.78,chembl20,62559,10116,DRD2,1171,N1(C2=CC=C(C=C2)F)CCN(CC1)CCC#CC=3C=NC=CC3
KPULVFIDUFPCCH-PKRZOPRNNA-N,44415954,1813,A,5.73283,pubchem,270038,9606,DRD2,1171,ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C(CCC)CCC)C2C=C1)C=CC=C4
KPWDDKVILBTFCD-UHFFFAOYNA-N,CHEMBL158010,24318,A,6.21,chembl20,58532,10116,DRD2,1171,C1(C=2C(N3CCN(CC3)CCCCN4C(CC5(CC4=O)CCCC5)=O)=NC=CC2)=NN=C(O1)C
KPWDHZXNRBAFCD-UHFFFAOYNA-N,CHEMBL3144650,24318,A,6.3,chembl20,61573,10116,DRD2,1171,C1(=NSC2=C1C=CC=C2)N3CCN(CC3)CCCCN4C(=C5C=CC=CC5=N4)O
KXQSQOALQLSOII-UHFFFAOYNA-N,9933466,24318,A,7.88273,pubchem,64296,10116,DRD2,1171,FC=1C=C2ON=C(C3CCN(CC3)CCCOC=4C=C5OC=C(C(=O)C5=CC4)C=O)C2=CC1
KXVAICSRMHXLJN-SREBMQDQNA-N,9916104,1813,A,6.45469,pubchem,259888,9606,DRD2,1171,S(CCCN1CCN(CC1)C=2N=C(N=C(C2)C(F)(F)F)C(C)(C)C)C=3N=C(O)C=CN3
KXVOVPCKFATOKG-UHFFFAOYNA-N,10780510,1813,A,6.84001,pubchem,243280,9606,DRD2,1171,O(CCNCCCOC1=CC=CC=C1)C2=CC(=C(C=C2)C)C
KXXWXEBOCLSFEB-HXTKINSTNA-N,70689874,24318,A,7.07058,pubchem,659792,10116,DRD2,1171,FC(F)(F)C1=CC(OC2CCN(CCC3CCC(NC(=O)C)CC3)CC2)=CC=C1
KXXWXEBOCLSFEB-JJGLJXONNA-N,CHEMBL2021954,24318,A,7.07,chembl20,816864,10116,DRD2,1171,C=1C=C(C=C(C1)OC2CCN(CC[C@@H]3CC[C@@H](NC(=O)C)CC3)CC2)C(F)(F)F
KYBUUIZCDMRELX-UHFFFAOYNA-N,CHEMBL284778,24318,A,5.73,chembl20,62225,10116,DRD2,1171,C12=C(NC=3C1=CC(=CC3)F)CC4N(C2CCC4)CCCCC=5C=CC=CC5
KYBVEQYZQWILGN-UHFFFAOYNA-N,CHEMBL1258606,1813,A,5.5,chembl20,665565,9606,DRD2,1171,O1CCC2(CN(CC2)CCCSC3=NN=C(N3C)C4=C(N=CO4)C)C5=C1C=CC=C5
KYCKSTNLWKOHQH-LNNLXFCONA-N,CHEMBL1098614,24318,A,5.41,chembl20,627832,10116,DRD2,1171,C1(N(C(C(N1)(C=2C=CC=CC2)C)=O)CCCN3CCN(CC3)C=4C=C(C=CC4)Cl)=O
KYDXJSDWCPSSJZ-BRSTXJNUNA-N,CHEMBL2115232,24318,A,7.68,chembl20,62574,10116,DRD2,1171,S(C1=CC(C(NC[C@H]2N(CCC2)CC)=O)=C3C(=C1)C[C@@H](C)O3)(=O)(=O)N
KYDXJSDWCPSSJZ-GWPUHWPNNA-N,CHEMBL2115231,24318,A,8.02,chembl20,62574,10116,DRD2,1171,S(C1=CC(C(NC[C@H]2N(CCC2)CC)=O)=C3C(=C1)C[C@H](C)O3)(=O)(=O)N
KYDXJSDWCPSSJZ-JHCMUKLTNA-N,CHEMBL2114238,24318,A,6.4,chembl20,62574,10116,DRD2,1171,S(C1=CC(C(NC[C@@H]2N(CCC2)CC)=O)=C3C(=C1)C[C@H](C)O3)(=O)(=O)N
KYDXJSDWCPSSJZ-XKARLDRRNA-N,CHEMBL2114239,24318,A,6.19,chembl20,62574,10116,DRD2,1171,S(C1=CC(C(NC[C@@H]2N(CCC2)CC)=O)=C3C(=C1)C[C@@H](C)O3)(=O)(=O)N
KRCTVIVPCMLXBB-CEHBAKINNA-N,CHEMBL1807819,1813,A,6.2,chembl20,759383,9606,DRD2,1171,O(CCC=1C=CC=CC1)CCCSCCCNC[C@@H](C2=CC=C(O)C3=C2SC(=N3)O)O
KRDDFKSJWNNSAT-OFNKIYASNA-N,CHEMBL1224698,1813,A,7.2,chembl20,652495,9606,DRD2,1171,C=1C(NS(C2=CC=C(C=C2)C(C)C)(=O)=O)=CC=C([C@]34CN(C[C@H]3C4)CC=C)C1
KRGBBAYNHOEQOO-UHFFFAOYNA-N,CHEMBL203637,1813,A,8.45,chembl20,491080,9606,DRD2,1171,C=1(C=CC2=C(CCN(CCC3=C(C2)C=CC=C3)C)C1Cl)O
KRGUVGVAIPSTCB-UHFFFAOYNA-N,CHEMBL205961,1813,A,6.03,chembl20,346083,9606,DRD2,1171,N=1C(N(C=CC1C(F)(F)F)CCCCN2CCN(C=3C=C(N=C(N3)C(C)(C)C)C(F)(F)F)CC2)=O
KRIRDNNIESRWGA-UHFFFAOYNA-N,CHEMBL152336,24318,A,7.27,chembl20,63061,10116,DRD2,1171,N1(C(=O)CCC1)CC=2NC(CN3CCN(CC3)C4=C(OC)C=CC=C4)=CC2
KRJGVDZHHOXNSY-UHFFFAOYNA-N,CHEMBL129293,24318,A,5.12,chembl20,61767,10116,DRD2,1171,C1=2CCN(CC3CC3)CCC1=CC=CC2OC
KRMDCWKBEZIMAB-UHFFFAOYNA-N,CHEMBL629,1813,A,6.71,chembl20,540496,9606,DRD2,1171,C1(C2=C(CCC=3C1=CC=CC3)C=CC=C2)=CCCN(C)C
KRMPDMJUDCQCAJ-FSXFIDIKNA-N,CHEMBL394863,1813,A,5.98,chembl20,445356,9606,DRD2,1171,C1=C(Cl)C(Cl)=C(N2CCN(CC2)C[C@H]3[C@@H](CNC(=O)C=4C=CC(=CC4)C5=NC=CC=C5)C3)C=C1
KRMPDMJUDCQCAJ-NDRYUTKNNA-N,44427841,1813,A,7.27003,pubchem,297330,9606,DRD2,1171,ClC1=C(N2CCN(C[C@@H]3[C@H](C3)CNC(=O)C=4C=CC(=CC4)C5=NC=CC=C5)CC2)C=CC=C1Cl
JWFSUEASTFEYFJ-UHFFFAOYNA-N,CHEMBL341098,24318,A,5.86,chembl20,61606,10116,DRD2,1171,C1(=NC2=C(C=CC=C2)SC=3C1=CC=CC3)N4CCN(CC4)CCOCCOCCO
JWLJBTDXCBIGBW-UHFFFAOYNA-N,CHEMBL611801,1813,A,6.47,chembl20,60374,9606,DRD2,1171,C=12C(=CC(=C(C1)O)O)CCC(N(C)C)C2
JWQPRNMHWLPRTR-UHFFFAOYNA-N,14198576,24318,A,6.014,pubchem,436795,10116,DRD2,1171,ClC=1C=C2C(C(NCC2)CC3=CC=CC=C3)=CC1OC
JWRLEFGWNKDQRU-LNNLXFCONA-N,57383398,1813,A,6.6521,pubchem,624496,9606,DRD2,1171,S1(=O)C2=C(N(CC)C(=O)C3=C1C=CC=C3)C=C(NC(=O)CC4=CC=C(F)C=C4)C=C2
LHWCVSFLSQENCZ-QWOVJGMINA-N,CHEMBL139722,1813,A,6.32,chembl20,61809,9606,DRD2,1171,C1(=NN2C=CC=CC2=C1)C(=O)NCCN3CCN(CC3)C4=C(OC)C=CC=C4
LHXBLQLSBOWGSX-LQFNOIFHNA-N,11742798,24318,A,7.49485,pubchem,65899,10116,DRD2,1171,ClC1=CC(C(=O)NCCN2CCN(CC2)C=3C(OC)=CC=CC3)=C(OC)C=C1N
LHYAIPJNIYZFAE-UHFFFAOYNA-N,CHEMBL2443004,1813,A,5.8,chembl20,989367,9606,DRD2,1171,N1=NN(C=C1CN2CCN(CC2)C=3C(=CC=CC3)OC)C4=CC=C(C=C4)OCCF
LHZUERDCLPXCOX-UHFFFAOYNA-N,CHEMBL338648,24318,A,6.1,chembl20,61606,10116,DRD2,1171,C1(=NC2=C(C=CC=C2)SC=3C1=CC=CC3)N4CCN(CC4)CC(OC)COC
LIBNJNRMHRQQCZ-CYSPOYASNA-N,CHEMBL148694,1813,A,6.83,chembl20,61625,9606,DRD2,1171,C1(=NC2=C(N=CC=C2)NC=3C1=CC(=CC3)C)NC4CC5CCC(N5CC6=CC=CC=C6)C4
LIFHVPXIKLLTMH-UHFFFAOYNA-N,CHEMBL247058,1813,A,8.26,chembl20,453340,9606,DRD2,1171,C=1(C=CC=2NC=C(C2C1)CN3CCC(CC3)(C4=CC=C(C=C4)SC)O)OC
LIHBEDGPTZLMMR-LNNLXFCONA-N,49798852,1813,A,7.42251,pubchem,492182,9606,DRD2,1171,S1C=C(CN2CCC(N3C4=C(N=C3O)C=CC=C4)CC2)C=5C1=CC=CC5
LIHCKGZEDBNUJG-UHFFFAOYNA-N,CHEMBL545000,1813,A,5.72,chembl20,58217,9606,DRD2,1171,C1=2C(CN(CCC1=CC(=C(C2)O)O)C)C=3C=CC=CC3
LIJLYDMKDQLIKS-LELJVTLKNA-N,CHEMBL1774539,1813,A,6.33,chembl20,747602,9606,DRD2,1171,N(C(C1=CC2=C(S1)C=CC=C2)=O)CCC(CN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)F
LIJONZIHZIZNEI-UHFFFAOYNA-N,CHEMBL64466,24318,A,9.62,chembl20,62888,10116,DRD2,1171,C1=2C(NC(=C1)O)=C(Cl)C=CC2OCCNCC3=CSC=C3
LAZITDORYYQLST-UHFFFAOYNA-N,CHEMBL543914,24318,A,6.07,chembl20,61607,10116,DRD2,1171,C=1(C(=CC=C(C1)CCN(CCCC=2C=CC(=CC2)O)CCC)Cl)O
LAZZWNWLZKNZQI-UHFFFAOYNA-N,CHEMBL303982,24318,A,8.28,chembl20,62547,10116,DRD2,1171,C(N1CCCCCCC1)(C2=CC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2)=O
LBAJYRVVNVZIJA-ZUZCIYMTNA-N,CHEMBL39266,24318,A,6.52,chembl20,61448,10116,DRD2,1171,C12=C(SC(=C1)Cl)CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3
LBALZQQRFZMPJO-UHFFFAOYNA-N,CHEMBL3286579,1813,A,6.92,chembl20,1361497,9606,DRD2,1171,C1CN2C(CN1CC3=CC=C(C=C3)C4=CC=CC=C4)CC=5C6=C2C=CC=C6NC5
LGHHLNJMNKPPHU-UHFFFAOYNA-N,56971556,24318,A,8.85387,pubchem,750653,10116,DRD2,1171,O(CCCCN1CCN(CC1)C=2C(OC)=CC=CC2)C3=CC=4OC(=O)C=C(C4C=C3)C
LGHLMADLDHUIJY-MQSINFNDNA-N,44401041,1813,A,7.49485,pubchem,239052,9606,DRD2,1171,FC1=CC=2[C@H]3O[C@H](CC3C=4C(OC2C=C1)=CC=CC4)CN(C)C
LGHLMADLDHUIJY-SHZHJNINNA-N,CHEMBL195706,1813,A,6.72,chembl20,303146,9606,DRD2,1171,[C@@H]12C3=C(OC4=C(C1C[C@H](O2)CN(C)C)C=CC=C4)C=CC(=C3)F
LGKGAIBCFWVOCC-UHFFFAOYNA-N,15508238,1813,A,5.08092,pubchem,64669,9606,DRD2,1171,N1(CCC(N2C(=CC=C2)C#CC3=CC=CC=C3)CC1)CC4=CC=CC=C4
LGLFFNDHMLKUMI-UHFFFAOYNA-N,CHEMBL64894,1813,A,5.98,chembl20,774751,9606,DRD2,1171,C1(=C(C=2C=CC(=CC2)N(C)C)C3=CC=C(N(C)C)C=C3)C=CC(=[N+](C)C)C=C1
LGRLJXCJYMYBLM-UHFFFAOYNA-N,CHEMBL67583,24318,A,7.6,chembl20,61412,10116,DRD2,1171,C=12C3C(N(CCC)CCC3)CCC1C=CC(=C2)O
LGRVHISBHOARSB-KJVXMZGHNA-N,CHEMBL447476,1813,A,6.89,chembl20,60054,9606,DRD2,1171,C1(C(N[C@@H]2CN(CC3=CC=CC=C3)CCC2)=O)=C(C=C(C(=C1)Cl)NC)OC
LLHFTQKVWCXGPI-UHFFFAOYNA-N,CHEMBL537702,24318,A,6.94,chembl20,58397,10116,DRD2,1171,N1(C(CC(CC1=O)(C)C)=O)CCCCN2CCN(C3=C4C(SC=C4)=CC=N3)CC2
LLHWJYJDXPFFRH-PKRZOPRNNA-N,CHEMBL1161126,24318,A,7.7,chembl20,62395,10116,DRD2,1171,N1(C=2C(OC(C)C)=CC=CC2)CCN(CC1)CC=3C=C(CNC(=O)C4=CC=CC=C4)C=CC3
LLIGDFVOQDLKCR-UHFFFAOYNA-N,CHEMBL3102875,1813,A,7.49,chembl20,1283981,9606,DRD2,1171,C=1C(=CC2=C(C1)C(CC(C2)CN3CCC(CC3)C(C=4C=CC(=CC4)F)=O)=O)C(C)=O
LLJNHDOQJFYFCL-KPBOYRJQNA-N,57391895,1813,A,7.72125,pubchem,634165,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CCCNC(=O)C=3C=CC(=CC3)COCCOCCOCCOCCOCC4=CC=C(C(=O)NCCCN5CCN(CC5)C=6C(OC)=CC=CC6)C=C4)=CC=CC1)C
LLKMICSIFPTJMH-QWOVJGMINA-N,49799714,1813,A,6.67366,pubchem,492182,9606,DRD2,1171,BrC1=CC=C(C2(O)CCN(CC2)CC=3C=4C(NC3)=NC=CC4)C=C1
LLMBUJCYVGLEBH-UHFFFAOYNA-N,CHEMBL344270,1813,A,6.32,chembl20,61813,9606,DRD2,1171,C=1(C=2C(=CC=C(C#N)C2)NC1)CN3CCN(CC3)C=4C=C(Cl)C(=CC4)Cl
LLQGADIELBOEGZ-UHFFFAOYNA-N,CHEMBL289767,24318,A,5.39,chembl20,62091,10116,DRD2,1171,C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCC(CC3)O)C2)C=4C(Cl)=CC=CC4
KZJJPWMLHGEQSC-UHFFFAOYNA-N,CHEMBL314370,24318,A,7.77,chembl20,61573,10116,DRD2,1171,C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCN4C(C5=CC=CC=C5N=C4)=O
KZPAEJGLSCXYBV-LBOYIXSDNA-N,CHEMBL330603,24318,A,7.8,chembl20,62077,10116,DRD2,1171,N1(C=C(C2CCN(CC2)CCN3C(NCC3)=O)C4=C1C=CC(C=5N(N=NN5)C)=C4)C6=CC=C(C=C6)F
KZQWOGYXIVRWJV-UHFFFAOYNA-N,11678072,1813,A,7.82391,pubchem,254420,9606,DRD2,1171,O1C2=C(N3CCN(CC3)CCCC=4C=5C(NC4)=CC=C(OC)C5)C=CC=C2OCC1
LJOIJDZCFSDRBE-UHFFFAOYNA-N,CHEMBL1258380,1813,A,6.3,chembl20,665565,9606,DRD2,1171,C1CCC2(CN(CC2)CCCSC3=NN=C(N3C)C4=C(N=CO4)C)C5=C1C=C(Br)C=C5
LJPFHXAKXNKRIV-UYBDAZJANA-N,CHEMBL3299094,1813,A,9.41,chembl20,1369053,9606,DRD2,1171,N(C(=O)OC(C)(C)C)CCCN1CCN(CC1)C=2C(=CC=CC2)OC
LJRGZVNBEHCGFU-UHFFFAOYNA-N,CHEMBL185805,24318,A,8.22,chembl20,305866,10116,DRD2,1171,N1(C=2C(=CC(C#N)=CC2)OC)CCN(CC1)CCCCC=3C=4C(=CC=C(C#N)C4)NC3
LJRYGMQGFOOAQO-UHFFFAOYNA-N,CHEMBL544614,13489,A,5.7,chembl20,58198,10090,DRD2,1171,C(C=1C=CC(=CC1)Cl)(CC2CCN(CC3CC3)CC2)=O
LJTAXDQCGDWIMS-UHFFFAOYNA-N,CHEMBL124285,24318,A,5.73,chembl20,62394,10116,DRD2,1171,N1(C(=O)CCCC1)CC2=NOC(C2)CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4
LJVFDODKYMIYES-UHFFFAOYNA-N,CHEMBL92489,1813,A,6.11,chembl20,60055,9606,DRD2,1171,C12C(C3=CC=C(C=C3OC1=O)C)=CCN(C2)CC=4C=CC=CC4
LJVSVAFPJCZZNX-CQSZACIVNA-N,CHEMBL334116,1813,A,5.98,chembl20,61458,9606,DRD2,1171,S(C(F)(F)F)(OC=1C(=C2C3=C4C(CCN([C@@H]4CC2=CC1)C)=CC=C3)OC)(=O)=O
LJXKPIFQYYNLTO-IBGZPJMENA-N,CHEMBL64668,1813,A,5.49,chembl20,61815,9606,DRD2,1171,C1(=NC(CN(C[C@H]2CN(CC3=CC=CC=C3)CC2)C)=CO1)C=4C(=CC=C(C4)Br)OC
LJZGVNXOVBOMKA-UHFFFAOYNA-N,CHEMBL71469,24318,A,6.82,chembl20,62869,10116,DRD2,1171,C=12C=3C(=CNC3C=CC1CCC(C2)N(CCC)C)C=O
KVZSNZYKLPCLCR-UHFFFAOYNA-N,CHEMBL308875,1813,A,8.09,chembl20,61118,9606,DRD2,1171,N1(C2=C3OC=CC3=CC=C2)CCN(CC1)CC=4C=C(C=5C=CC=CC5)C=CC4
KWAFUBLIEZQFJO-UHFFFAOYNA-N,CHEMBL556895,1813,A,5.0,chembl20,577523,9606,DRD2,1171,C1=CC=C2CN(CC2=C1)CCN3C(N(CC3)C4=CSC=C4C=5N=CC=CC5)=O
KWAVGWKIXOJRRZ-UHFFFAOYNA-N,CHEMBL559021,1813,A,5.12,chembl20,59785,9606,DRD2,1171,C=1(C(C2(OC1)CCN(CC=3OC=CC3)CC2)=O)C=4C=CC=CC4
KWGKDFPPFUUSKQ-LBOYIXSDNA-N,CHEMBL126590,24318,A,7.23,chembl20,62233,10116,DRD2,1171,C1(=NC2=CC=CC=C2N3C1=CC=C3)C(=O)NCCCCN4CCN(CC4)C=5C(OC)=CC=CC5
KWKONXOZQQYOJW-VSGBNLITNA-N,44567597,24318,A,6.51145,pubchem,385423,10116,DRD2,1171,O(C1=CC2=C3[C@H](N(CC2)C)CC4=C(C3=C1)C(O)=C(O)C=C4)CCOC5=CC6=C7[C@H](N(CC6)C)CC8=C(C7=C5)C(O)=C(O)C=C8
KWMNBUDYCCTHHL-SJLPKXTDNA-N,CHEMBL1743803,24318,A,6.38,chembl20,62386,10116,DRD2,1171,[C@@H]1(C=2C(=CC=CC2)[C@@H]3N(C1)CCC3)C=4C(Cl)=CC=CC4
LMYNSVJAWVGIBW-UHFFFAOYNA-N,44409721,1813,A,6.77469,pubchem,263397,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC2)CCCCN3C(=O)C(OC)=CC=C3)=C1)C(C)(C)C
LNAQGJPALKPMLJ-UHFFFAOYNA-N,CHEMBL120661,1813,A,8.23,chembl20,61452,9606,DRD2,1171,C1(C(=C(C)C2=C(O1)C=C(C=C2)OCCCN3CCN(CC3)C4=CC=CC=C4)C)=O
LNAUHJFPPUQFSP-LNNLXFCONA-N,CHEMBL152391,1813,A,5.85,chembl20,60208,9606,DRD2,1171,C=1(C(N2CCN(CC2)CCCCNC(C3=CC(OC)=CC=C3)=O)=CC=CC1Cl)Cl
LNAYHHXHHRSQIP-OVZPOALRNA-N,CHEMBL545562,24318,A,7.46,chembl20,63032,10116,DRD2,1171,C12(C(=O)OCCCN3CCN(C4=C(OC)C=CC=C4)CC3)C[C@H]5C[C@@H](C1)C[C@@H](C2)C5
LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,1813,A,9.92,chembl20,60208,9606,DRD2,1171,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O
LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,24318,A,10.12,chembl20,61582,10116,DRD2,1171,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O
LNEZIIGVFFLLQU-UHFFFAOYNA-N,11697270,1813,A,7.55284,pubchem,266774,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CC=3N=C4N(C3)C=C(C=C4C5=CC=CC=C5)C)=CC=CC1)C
